date,gender,age_group,cases,deaths
2021-05-09,total,35-59,1248,5
2021-05-09,total,60-79,376,16
2021-05-09,total,80+,99,19
2021-05-09,total,total,3479,40
2021-05-10,female,00-04,90,0
2021-05-10,female,05-14,269,0
2021-05-10,female,15-34,760,0
2021-05-10,female,35-59,871,1
2021-05-10,female,60-79,266,8
2021-05-10,female,80+,88,7
2021-05-10,female,total,2345,16
2021-05-10,male,00-04,86,0
2021-05-10,male,05-14,292,0
2021-05-10,male,15-34,821,0
2021-05-10,male,35-59,951,8
2021-05-10,male,60-79,301,15
2021-05-10,male,80+,51,13
2021-05-10,male,total,2502,36
2021-05-10,total,00-04,180,0
2021-05-10,total,05-14,564,0
2021-05-10,total,15-34,1585,0
2021-05-10,total,35-59,1828,9
2021-05-10,total,60-79,568,23
2021-05-10,total,80+,141,21
2021-05-10,total,total,4868,53
2021-05-11,female,00-04,206,0
2021-05-11,female,05-14,587,0
2021-05-11,female,15-34,1604,1
2021-05-11,female,35-59,1952,3
2021-05-11,female,60-79,573,12
2021-05-11,female,80+,130,15
2021-05-11,female,total,5054,31
2021-05-11,male,00-04,200,0
2021-05-11,male,05-14,666,0
2021-05-11,male,15-34,1756,0
2021-05-11,male,35-59,2119,9
2021-05-11,male,60-79,572,26
2021-05-11,male,80+,86,18
2021-05-11,male,total,5401,53
2021-05-11,total,00-04,409,0
2021-05-11,total,05-14,1267,0
2021-05-11,total,15-34,3372,1
2021-05-11,total,35-59,4084,12
2021-05-11,total,60-79,1148,38
2021-05-11,total,80+,217,33
2021-05-11,total,total,10501,84
2021-05-12,female,00-04,228,0
2021-05-12,female,05-14,702,0
2021-05-12,female,15-34,1558,0
2021-05-12,female,35-59,1896,0
2021-05-12,female,60-79,627,10
2021-05-12,female,80+,134,11
2021-05-12,female,total,5146,21
2021-05-12,male,00-04,233,0
2021-05-12,male,05-14,717,0
2021-05-12,male,15-34,1807,1
2021-05-12,male,35-59,1973,4
2021-05-12,male,60-79,619,22
2021-05-12,male,80+,75,11
2021-05-12,male,total,5425,38
2021-05-12,total,00-04,469,0
2021-05-12,total,05-14,1438,0
2021-05-12,total,15-34,3378,1
2021-05-12,total,35-59,3882,4
2021-05-12,total,60-79,1252,32
2021-05-12,total,80+,209,22
2021-05-12,total,total,10630,59
2021-05-13,female,00-04,160,0
2021-05-13,female,05-14,432,0
2021-05-13,female,15-34,904,1
2021-05-13,female,35-59,1131,0
2021-05-13,female,60-79,338,4
2021-05-13,female,80+,80,9
2021-05-13,female,total,3046,14
2021-05-13,male,00-04,170,0
2021-05-13,male,05-14,456,0
2021-05-13,male,15-34,1060,0
2021-05-13,male,35-59,1126,6
2021-05-13,male,60-79,356,12
2021-05-13,male,80+,55,9
2021-05-13,male,total,3224,27
2021-05-13,total,00-04,334,0
2021-05-13,total,05-14,894,0
2021-05-13,total,15-34,1973,1
2021-05-13,total,35-59,2267,6
2021-05-13,total,60-79,697,16
2021-05-13,total,80+,136,18
2021-05-13,total,total,6303,41
2021-05-14,female,00-04,128,0
2021-05-14,female,05-14,313,0
2021-05-14,female,15-34,781,0
2021-05-14,female,35-59,884,2
2021-05-14,female,60-79,239,12
2021-05-14,female,80+,84,10
2021-05-14,female,total,2430,24
2021-05-14,male,00-04,138,0
2021-05-14,male,05-14,386,0
2021-05-14,male,15-34,853,0
2021-05-14,male,35-59,910,0
2021-05-14,male,60-79,263,13
2021-05-14,male,80+,45,14
2021-05-14,male,total,2597,27
2021-05-14,total,00-04,267,0
2021-05-14,total,05-14,706,0
2021-05-14,total,15-34,1640,0
2021-05-14,total,35-59,1798,2
2021-05-14,total,60-79,502,25
2021-05-14,total,80+,129,24
2021-05-14,total,total,5045,51
2021-05-15,female,00-04,126,0
2021-05-15,female,05-14,319,0
2021-05-15,female,15-34,832,0
2021-05-15,female,35-59,1056,0
2021-05-15,female,60-79,320,5
2021-05-15,female,80+,95,10
2021-05-15,female,total,2749,15
2021-05-15,male,00-04,129,1
2021-05-15,male,05-14,380,0
2021-05-15,male,15-34,927,1
2021-05-15,male,35-59,1058,4
2021-05-15,male,60-79,371,15
2021-05-15,male,80+,59,10
2021-05-15,male,total,2925,31
2021-05-15,total,00-04,256,1
2021-05-15,total,05-14,710,0
2021-05-15,total,15-34,1769,1
2021-05-15,total,35-59,2124,4
2021-05-15,total,60-79,693,20
2021-05-15,total,80+,156,20
2021-05-15,total,total,5717,46
2021-05-16,female,00-04,55,0
2021-05-16,female,05-14,145,0
2021-05-16,female,15-34,395,0
2021-05-16,female,35-59,507,2
2021-05-16,female,60-79,140,3
2021-05-16,female,80+,63,5
2021-05-16,female,total,1306,10
2021-05-16,male,00-04,63,0
2021-05-16,male,05-14,184,0
2021-05-16,male,15-34,490,0
2021-05-16,male,35-59,547,2
2021-05-16,male,60-79,179,9
2021-05-16,male,80+,35,10
2021-05-16,male,total,1499,21
2021-05-16,total,00-04,118,0
2021-05-16,total,05-14,331,0
2021-05-16,total,15-34,891,0
2021-05-16,total,35-59,1058,4
2021-05-16,total,60-79,322,12
2021-05-16,total,80+,98,15
2021-05-16,total,total,2820,31
2021-05-17,female,00-04,62,0
2021-05-17,female,05-14,206,0
2021-05-17,female,15-34,476,0
2021-05-17,female,35-59,561,4
2021-05-17,female,60-79,173,8
2021-05-17,female,80+,56,8
2021-05-17,female,total,1534,20
2021-05-17,male,00-04,67,0
2021-05-17,male,05-14,233,0
2021-05-17,male,15-34,562,0
2021-05-17,male,35-59,641,3
2021-05-17,male,60-79,212,13
2021-05-17,male,80+,26,4
2021-05-17,male,total,1742,20
2021-05-17,total,00-04,130,0
2021-05-17,total,05-14,439,0
2021-05-17,total,15-34,1042,0
2021-05-17,total,35-59,1203,7
2021-05-17,total,60-79,387,21
2021-05-17,total,80+,82,12
2021-05-17,total,total,3284,40
2021-05-18,female,00-04,164,1
2021-05-18,female,05-14,479,0
2021-05-18,female,15-34,1244,1
2021-05-18,female,35-59,1454,1
2021-05-18,female,60-79,371,11
2021-05-18,female,80+,91,14
2021-05-18,female,total,3804,28
2021-05-18,male,00-04,180,0
2021-05-18,male,05-14,508,0
2021-05-18,male,15-34,1252,0
2021-05-18,male,35-59,1506,4
2021-05-18,male,60-79,393,10
2021-05-18,male,80+,48,13
2021-05-18,male,total,3887,27
2021-05-18,total,00-04,345,1
2021-05-18,total,05-14,1002,0
2021-05-18,total,15-34,2505,1
2021-05-18,total,35-59,2971,5
2021-05-18,total,60-79,767,21
2021-05-18,total,80+,139,27
2021-05-18,total,total,7730,55
2021-05-19,female,00-04,157,0
2021-05-19,female,05-14,496,0
2021-05-19,female,15-34,1117,0
2021-05-19,female,35-59,1314,1
2021-05-19,female,60-79,390,8
2021-05-19,female,80+,95,11
2021-05-19,female,total,3569,20
2021-05-19,male,00-04,153,0
2021-05-19,male,05-14,573,0
2021-05-19,male,15-34,1315,0
2021-05-19,male,35-59,1320,2
2021-05-19,male,60-79,396,10
2021-05-19,male,80+,62,7
2021-05-19,male,total,3820,19
2021-05-19,total,00-04,312,0
2021-05-19,total,05-14,1091,0
2021-05-19,total,15-34,2442,0
2021-05-19,total,35-59,2643,3
2021-05-19,total,60-79,788,18
2021-05-19,total,80+,157,18
2021-05-19,total,total,7435,39
2021-05-20,female,00-04,134,0
2021-05-20,female,05-14,378,0
2021-05-20,female,15-34,902,1
2021-05-20,female,35-59,1005,0
2021-05-20,female,60-79,291,5
2021-05-20,female,80+,74,5
2021-05-20,female,total,2784,11
2021-05-20,male,00-04,146,0
2021-05-20,male,05-14,412,0
2021-05-20,male,15-34,983,0
2021-05-20,male,35-59,953,3
2021-05-20,male,60-79,316,12
2021-05-20,male,80+,49,11
2021-05-20,male,total,2859,26
2021-05-20,total,00-04,284,0
2021-05-20,total,05-14,812,0
2021-05-20,total,15-34,1893,1
2021-05-20,total,35-59,1965,3
2021-05-20,total,60-79,608,17
2021-05-20,total,80+,123,16
2021-05-20,total,total,5685,37
2021-05-21,female,00-04,156,0
2021-05-21,female,05-14,415,0
2021-05-21,female,15-34,816,0
2021-05-21,female,35-59,867,1
2021-05-21,female,60-79,230,9
2021-05-21,female,80+,60,9
2021-05-21,female,total,2544,19
2021-05-21,male,00-04,134,0
2021-05-21,male,05-14,445,0
2021-05-21,male,15-34,864,0
2021-05-21,male,35-59,838,3
2021-05-21,male,60-79,239,9
2021-05-21,male,80+,47,7
2021-05-21,male,total,2569,19
2021-05-21,total,00-04,291,0
2021-05-21,total,05-14,874,0
2021-05-21,total,15-34,1688,0
2021-05-21,total,35-59,1712,4
2021-05-21,total,60-79,470,18
2021-05-21,total,80+,107,16
2021-05-21,total,total,5145,38
2021-05-22,female,00-04,98,0
2021-05-22,female,05-14,303,0
2021-05-22,female,15-34,627,0
2021-05-22,female,35-59,700,3
2021-05-22,female,60-79,201,9
2021-05-22,female,80+,40,5
2021-05-22,female,total,1970,17
2021-05-22,male,00-04,107,0
2021-05-22,male,05-14,325,0
2021-05-22,male,15-34,678,1
2021-05-22,male,35-59,656,2
2021-05-22,male,60-79,185,7
2021-05-22,male,80+,21,4
2021-05-22,male,total,1972,14
2021-05-22,total,00-04,208,0
2021-05-22,total,05-14,642,0
2021-05-22,total,15-34,1310,1
2021-05-22,total,35-59,1362,5
2021-05-22,total,60-79,387,16
2021-05-22,total,80+,61,9
2021-05-22,total,total,3971,31
2021-05-23,female,00-04,36,0
2021-05-23,female,05-14,82,0
2021-05-23,female,15-34,230,0
2021-05-23,female,35-59,244,1
2021-05-23,female,60-79,74,0
2021-05-23,female,80+,26,3
2021-05-23,female,total,692,4
2021-05-23,male,00-04,33,0
2021-05-23,male,05-14,86,0
2021-05-23,male,15-34,258,0
2021-05-23,male,35-59,262,3
2021-05-23,male,60-79,64,1
2021-05-23,male,80+,13,4
2021-05-23,male,total,716,8
2021-05-23,total,00-04,69,0
2021-05-23,total,05-14,169,0
2021-05-23,total,15-34,492,0
2021-05-23,total,35-59,509,4
2021-05-23,total,60-79,140,1
2021-05-23,total,80+,39,7
2021-05-23,total,total,1418,12
2021-05-24,female,00-04,30,0
2021-05-24,female,05-14,97,0
2021-05-24,female,15-34,201,0
2021-05-24,female,35-59,236,1
2021-05-24,female,60-79,73,5
2021-05-24,female,80+,18,2
2021-05-24,female,total,655,8
2021-05-24,male,00-04,32,0
2021-05-24,male,05-14,89,0
2021-05-24,male,15-34,232,0
2021-05-24,male,35-59,208,1
2021-05-24,male,60-79,69,6
2021-05-24,male,80+,14,1
2021-05-24,male,total,645,8
2021-05-24,total,00-04,62,0
2021-05-24,total,05-14,186,0
2021-05-24,total,15-34,434,0
2021-05-24,total,35-59,447,2
2021-05-24,total,60-79,142,11
2021-05-24,total,80+,32,3
2021-05-24,total,total,1304,16
2021-05-25,female,00-04,45,0
2021-05-25,female,05-14,160,0
2021-05-25,female,15-34,385,0
2021-05-25,female,35-59,367,0
2021-05-25,female,60-79,90,3
2021-05-25,female,80+,30,7
2021-05-25,female,total,1077,10
2021-05-25,male,00-04,57,0
2021-05-25,male,05-14,167,0
2021-05-25,male,15-34,399,0
2021-05-25,male,35-59,431,2
2021-05-25,male,60-79,111,5
2021-05-25,male,80+,28,8
2021-05-25,male,total,1194,15
2021-05-25,total,00-04,103,0
2021-05-25,total,05-14,328,0
2021-05-25,total,15-34,785,0
2021-05-25,total,35-59,801,2
2021-05-25,total,60-79,201,8
2021-05-25,total,80+,58,15
2021-05-25,total,total,2277,25
2021-05-26,female,00-04,86,0
2021-05-26,female,05-14,270,0
2021-05-26,female,15-34,718,0
2021-05-26,female,35-59,850,2
2021-05-26,female,60-79,220,8
2021-05-26,female,80+,65,9
2021-05-26,female,total,2209,19
2021-05-26,male,00-04,103,0
2021-05-26,male,05-14,324,0
2021-05-26,male,15-34,828,1
2021-05-26,male,35-59,927,2
2021-05-26,male,60-79,209,10
2021-05-26,male,80+,35,7
2021-05-26,male,total,2426,20
2021-05-26,total,00-04,190,0
2021-05-26,total,05-14,599,0
2021-05-26,total,15-34,1553,1
2021-05-26,total,35-59,1783,4
2021-05-26,total,60-79,430,18
2021-05-26,total,80+,100,16
2021-05-26,total,total,4656,39
2021-05-27,female,00-04,102,0
2021-05-27,female,05-14,294,0
2021-05-27,female,15-34,724,0
2021-05-27,female,35-59,777,0
2021-05-27,female,60-79,198,4
2021-05-27,female,80+,55,5
2021-05-27,female,total,2150,9
2021-05-27,male,00-04,126,0
2021-05-27,male,05-14,344,0
2021-05-27,male,15-34,805,0
2021-05-27,male,35-59,832,0
2021-05-27,male,60-79,201,8
2021-05-27,male,80+,31,4
2021-05-27,male,total,2340,12
2021-05-27,total,00-04,232,0
2021-05-27,total,05-14,647,0
2021-05-27,total,15-34,1534,0
2021-05-27,total,35-59,1614,0
2021-05-27,total,60-79,400,12
2021-05-27,total,80+,86,9
2021-05-27,total,total,4514,21
2021-05-28,female,00-04,89,0
2021-05-28,female,05-14,246,0
2021-05-28,female,15-34,582,0
2021-05-28,female,35-59,596,1
2021-05-28,female,60-79,156,3
2021-05-28,female,80+,51,8
2021-05-28,female,total,1720,12
2021-05-28,male,00-04,96,0
2021-05-28,male,05-14,298,0
2021-05-28,male,15-34,665,0
2021-05-28,male,35-59,623,0
2021-05-28,male,60-79,165,7
2021-05-28,male,80+,22,1
2021-05-28,male,total,1870,8
2021-05-28,total,00-04,188,0
2021-05-28,total,05-14,550,0
2021-05-28,total,15-34,1253,0
2021-05-28,total,35-59,1223,1
2021-05-28,total,60-79,322,10
2021-05-28,total,80+,73,9
2021-05-28,total,total,3610,20
2021-05-29,female,00-04,64,0
2021-05-29,female,05-14,190,0
2021-05-29,female,15-34,419,0
2021-05-29,female,35-59,461,1
2021-05-29,female,60-79,131,5
2021-05-29,female,80+,31,4
2021-05-29,female,total,1297,10
2021-05-29,male,00-04,83,0
2021-05-29,male,05-14,217,0
2021-05-29,male,15-34,431,0
2021-05-29,male,35-59,466,1
2021-05-29,male,60-79,101,3
2021-05-29,male,80+,23,4
2021-05-29,male,total,1321,8
2021-05-29,total,00-04,149,0
2021-05-29,total,05-14,413,0
2021-05-29,total,15-34,858,0
2021-05-29,total,35-59,933,2
2021-05-29,total,60-79,233,8
2021-05-29,total,80+,54,8
2021-05-29,total,total,2642,18
2021-05-30,female,00-04,35,0
2021-05-30,female,05-14,89,0
2021-05-30,female,15-34,199,0
2021-05-30,female,35-59,170,1
2021-05-30,female,60-79,42,1
2021-05-30,female,80+,14,1
2021-05-30,female,total,550,3
2021-05-30,male,00-04,34,0
2021-05-30,male,05-14,77,0
2021-05-30,male,15-34,208,0
2021-05-30,male,35-59,195,1
2021-05-30,male,60-79,63,5
2021-05-30,male,80+,7,1
2021-05-30,male,total,584,7
2021-05-30,total,00-04,69,0
2021-05-30,total,05-14,168,0
2021-05-30,total,15-34,408,0
2021-05-30,total,35-59,367,2
2021-05-30,total,60-79,107,6
2021-05-30,total,80+,21,2
2021-05-30,total,total,1141,10
2021-05-31,female,00-04,35,0
2021-05-31,female,05-14,125,0
2021-05-31,female,15-34,276,0
2021-05-31,female,35-59,270,1
2021-05-31,female,60-79,66,0
2021-05-31,female,80+,20,2
2021-05-31,female,total,792,3
2021-05-31,male,00-04,46,0
2021-05-31,male,05-14,115,0
2021-05-31,male,15-34,288,0
2021-05-31,male,35-59,310,4
2021-05-31,male,60-79,80,2
2021-05-31,male,80+,15,6
2021-05-31,male,total,854,12
2021-05-31,total,00-04,81,0
2021-05-31,total,05-14,241,0
2021-05-31,total,15-34,565,0
2021-05-31,total,35-59,583,5
2021-05-31,total,60-79,146,2
2021-05-31,total,80+,35,8
2021-05-31,total,total,1651,15
2021-06-01,female,00-04,81,0
2021-06-01,female,05-14,267,0
2021-06-01,female,15-34,551,0
2021-06-01,female,35-59,606,1
2021-06-01,female,60-79,142,3
2021-06-01,female,80+,39,5
2021-06-01,female,total,1688,9
2021-06-01,male,00-04,75,0
2021-06-01,male,05-14,266,0
2021-06-01,male,15-34,568,0
2021-06-01,male,35-59,653,2
2021-06-01,male,60-79,153,1
2021-06-01,male,80+,19,4
2021-06-01,male,total,1734,7
2021-06-01,total,00-04,157,0
2021-06-01,total,05-14,536,0
2021-06-01,total,15-34,1123,0
2021-06-01,total,35-59,1262,3
2021-06-01,total,60-79,295,4
2021-06-01,total,80+,58,9
2021-06-01,total,total,3433,16
2021-06-02,female,00-04,96,0
2021-06-02,female,05-14,259,0
2021-06-02,female,15-34,525,0
2021-06-02,female,35-59,499,0
2021-06-02,female,60-79,121,5
2021-06-02,female,80+,31,5
2021-06-02,female,total,1531,10
2021-06-02,male,00-04,72,0
2021-06-02,male,05-14,292,0
2021-06-02,male,15-34,515,0
2021-06-02,male,35-59,538,3
2021-06-02,male,60-79,145,6
2021-06-02,male,80+,19,2
2021-06-02,male,total,1583,11
2021-06-02,total,00-04,169,0
2021-06-02,total,05-14,558,0
2021-06-02,total,15-34,1041,0
2021-06-02,total,35-59,1041,3
2021-06-02,total,60-79,267,11
2021-06-02,total,80+,51,7
2021-06-02,total,total,3129,21
2021-06-03,female,00-04,60,0
2021-06-03,female,05-14,155,0
2021-06-03,female,15-34,318,0
2021-06-03,female,35-59,290,0
2021-06-03,female,60-79,87,1
2021-06-03,female,80+,26,3
2021-06-03,female,total,937,4
2021-06-03,male,00-04,54,0
2021-06-03,male,05-14,188,0
2021-06-03,male,15-34,332,0
2021-06-03,male,35-59,333,2
2021-06-03,male,60-79,82,5
2021-06-03,male,80+,27,0
2021-06-03,male,total,1016,7
2021-06-03,total,00-04,114,0
2021-06-03,total,05-14,347,0
2021-06-03,total,15-34,651,0
2021-06-03,total,35-59,624,2
2021-06-03,total,60-79,171,6
2021-06-03,total,80+,53,3
2021-06-03,total,total,1961,11
2021-06-04,female,00-04,44,0
2021-06-04,female,05-14,107,0
2021-06-04,female,15-34,254,0
2021-06-04,female,35-59,233,0
2021-06-04,female,60-79,62,1
2021-06-04,female,80+,18,2
2021-06-04,female,total,718,3
2021-06-04,male,00-04,42,0
2021-06-04,male,05-14,114,0
2021-06-04,male,15-34,265,0
2021-06-04,male,35-59,276,0
2021-06-04,male,60-79,64,2
2021-06-04,male,80+,17,3
2021-06-04,male,total,778,5
2021-06-04,total,00-04,86,0
2021-06-04,total,05-14,224,0
2021-06-04,total,15-34,520,0
2021-06-04,total,35-59,510,0
2021-06-04,total,60-79,126,3
2021-06-04,total,80+,37,5
2021-06-04,total,total,1503,8
2021-06-05,female,00-04,41,0
2021-06-05,female,05-14,90,0
2021-06-05,female,15-34,259,0
2021-06-05,female,35-59,292,0
2021-06-05,female,60-79,69,2
2021-06-05,female,80+,19,3
2021-06-05,female,total,770,5
2021-06-05,male,00-04,41,0
2021-06-05,male,05-14,108,0
2021-06-05,male,15-34,283,0
2021-06-05,male,35-59,284,2
2021-06-05,male,60-79,68,1
2021-06-05,male,80+,13,1
2021-06-05,male,total,797,4
2021-06-05,total,00-04,85,0
2021-06-05,total,05-14,204,0
2021-06-05,total,15-34,543,0
2021-06-05,total,35-59,577,2
2021-06-05,total,60-79,138,3
2021-06-05,total,80+,32,4
2021-06-05,total,total,1579,9
2021-06-06,female,00-04,21,0
2021-06-06,female,05-14,56,0
2021-06-06,female,15-34,126,0
2021-06-06,female,35-59,141,1
2021-06-06,female,60-79,43,0
2021-06-06,female,80+,19,4
2021-06-06,female,total,406,5
2021-06-06,male,00-04,18,0
2021-06-06,male,05-14,59,0
2021-06-06,male,15-34,149,0
2021-06-06,male,35-59,163,2
2021-06-06,male,60-79,31,0
2021-06-06,male,80+,4,0
2021-06-06,male,total,424,2
2021-06-06,total,00-04,39,0
2021-06-06,total,05-14,116,0
2021-06-06,total,15-34,276,0
2021-06-06,total,35-59,305,3
2021-06-06,total,60-79,74,0
2021-06-06,total,80+,23,4
2021-06-06,total,total,833,7
2021-06-07,female,00-04,16,0
2021-06-07,female,05-14,104,0
2021-06-07,female,15-34,207,0
2021-06-07,female,35-59,188,0
2021-06-07,female,60-79,47,2
2021-06-07,female,80+,19,3
2021-06-07,female,total,581,5
2021-06-07,male,00-04,23,0
2021-06-07,male,05-14,127,0
2021-06-07,male,15-34,204,0
2021-06-07,male,35-59,202,0
2021-06-07,male,60-79,59,1
2021-06-07,male,80+,11,2
2021-06-07,male,total,626,3
2021-06-07,total,00-04,39,0
2021-06-07,total,05-14,233,0
2021-06-07,total,15-34,411,0
2021-06-07,total,35-59,393,0
2021-06-07,total,60-79,106,3
2021-06-07,total,80+,30,5
2021-06-07,total,total,1212,8
2021-06-08,female,00-04,33,0
2021-06-08,female,05-14,183,0
2021-06-08,female,15-34,390,0
2021-06-08,female,35-59,405,0
2021-06-08,female,60-79,87,1
2021-06-08,female,80+,20,3
2021-06-08,female,total,1118,4
2021-06-08,male,00-04,46,0
2021-06-08,male,05-14,266,0
2021-06-08,male,15-34,419,0
2021-06-08,male,35-59,425,0
2021-06-08,male,60-79,122,3
2021-06-08,male,80+,13,2
2021-06-08,male,total,1292,5
2021-06-08,total,00-04,80,0
2021-06-08,total,05-14,455,0
2021-06-08,total,15-34,810,0
2021-06-08,total,35-59,830,0
2021-06-08,total,60-79,210,4
2021-06-08,total,80+,33,5
2021-06-08,total,total,2419,9
2021-06-09,female,00-04,41,0
2021-06-09,female,05-14,177,0
2021-06-09,female,15-34,328,0
2021-06-09,female,35-59,333,2
2021-06-09,female,60-79,70,1
2021-06-09,female,80+,22,1
2021-06-09,female,total,971,4
2021-06-09,male,00-04,46,0
2021-06-09,male,05-14,182,0
2021-06-09,male,15-34,349,0
2021-06-09,male,35-59,332,0
2021-06-09,male,60-79,79,2
2021-06-09,male,80+,17,3
2021-06-09,male,total,1007,5
2021-06-09,total,00-04,90,0
2021-06-09,total,05-14,364,0
2021-06-09,total,15-34,679,0
2021-06-09,total,35-59,666,2
2021-06-09,total,60-79,149,3
2021-06-09,total,80+,39,4
2021-06-09,total,total,1989,9
2021-06-10,female,00-04,43,0
2021-06-10,female,05-14,142,0
2021-06-10,female,15-34,246,0
2021-06-10,female,35-59,270,1
2021-06-10,female,60-79,61,2
2021-06-10,female,80+,17,1
2021-06-10,female,total,779,4
2021-06-10,male,00-04,45,0
2021-06-10,male,05-14,164,0
2021-06-10,male,15-34,281,0
2021-06-10,male,35-59,244,1
2021-06-10,male,60-79,60,0
2021-06-10,male,80+,12,2
2021-06-10,male,total,806,3
2021-06-10,total,00-04,89,0
2021-06-10,total,05-14,309,0
2021-06-10,total,15-34,528,0
2021-06-10,total,35-59,516,2
2021-06-10,total,60-79,122,2
2021-06-10,total,80+,29,3
2021-06-10,total,total,1594,7
2021-06-11,female,00-04,33,0
2021-06-11,female,05-14,115,0
2021-06-11,female,15-34,231,0
2021-06-11,female,35-59,205,1
2021-06-11,female,60-79,58,1
2021-06-11,female,80+,17,2
2021-06-11,female,total,659,4
2021-06-11,male,00-04,35,0
2021-06-11,male,05-14,113,0
2021-06-11,male,15-34,238,0
2021-06-11,male,35-59,202,1
2021-06-11,male,60-79,37,0
2021-06-11,male,80+,10,1
2021-06-11,male,total,635,2
2021-06-11,total,00-04,68,0
2021-06-11,total,05-14,230,0
2021-06-11,total,15-34,472,0
2021-06-11,total,35-59,408,2
2021-06-11,total,60-79,96,1
2021-06-11,total,80+,27,3
2021-06-11,total,total,1301,6
2021-06-12,female,00-04,28,0
2021-06-12,female,05-14,80,0
2021-06-12,female,15-34,157,0
2021-06-12,female,35-59,140,0
2021-06-12,female,60-79,45,1
2021-06-12,female,80+,13,1
2021-06-12,female,total,463,2
2021-06-12,male,00-04,31,0
2021-06-12,male,05-14,77,0
2021-06-12,male,15-34,152,0
2021-06-12,male,35-59,165,1
2021-06-12,male,60-79,45,0
2021-06-12,male,80+,3,1
2021-06-12,male,total,473,2
2021-06-12,total,00-04,59,0
2021-06-12,total,05-14,159,0
2021-06-12,total,15-34,310,0
2021-06-12,total,35-59,305,1
2021-06-12,total,60-79,90,1
2021-06-12,total,80+,16,2
2021-06-12,total,total,939,4
2021-06-13,female,00-04,11,0
2021-06-13,female,05-14,40,0
2021-06-13,female,15-34,62,0
2021-06-13,female,35-59,55,1
2021-06-13,female,60-79,16,2
2021-06-13,female,80+,2,0
2021-06-13,female,total,186,3
2021-06-13,male,00-04,9,0
2021-06-13,male,05-14,37,0
2021-06-13,male,15-34,54,0
2021-06-13,male,35-59,53,1
2021-06-13,male,60-79,22,2
2021-06-13,male,80+,2,0
2021-06-13,male,total,177,3
2021-06-13,total,00-04,21,0
2021-06-13,total,05-14,77,0
2021-06-13,total,15-34,116,0
2021-06-13,total,35-59,109,2
2021-06-13,total,60-79,38,4
2021-06-13,total,80+,4,0
2021-06-13,total,total,365,6
2021-06-14,female,00-04,13,0
2021-06-14,female,05-14,66,0
2021-06-14,female,15-34,136,0
2021-06-14,female,35-59,96,0
2021-06-14,female,60-79,14,0
2021-06-14,female,80+,11,2
2021-06-14,female,total,336,2
2021-06-14,male,00-04,24,0
2021-06-14,male,05-14,72,0
2021-06-14,male,15-34,140,0
2021-06-14,male,35-59,105,2
2021-06-14,male,60-79,29,1
2021-06-14,male,80+,6,3
2021-06-14,male,total,376,6
2021-06-14,total,00-04,37,0
2021-06-14,total,05-14,139,0
2021-06-14,total,15-34,276,0
2021-06-14,total,35-59,201,2
2021-06-14,total,60-79,43,1
2021-06-14,total,80+,17,5
2021-06-14,total,total,713,8
2021-06-15,female,00-04,29,0
2021-06-15,female,05-14,86,0
2021-06-15,female,15-34,182,0
2021-06-15,female,35-59,190,0
2021-06-15,female,60-79,42,0
2021-06-15,female,80+,14,1
2021-06-15,female,total,543,1
2021-06-15,male,00-04,26,0
2021-06-15,male,05-14,94,0
2021-06-15,male,15-34,220,0
2021-06-15,male,35-59,181,2
2021-06-15,male,60-79,49,3
2021-06-15,male,80+,9,2
2021-06-15,male,total,580,7
2021-06-15,total,00-04,58,0
2021-06-15,total,05-14,184,0
2021-06-15,total,15-34,404,0
2021-06-15,total,35-59,371,2
2021-06-15,total,60-79,91,3
2021-06-15,total,80+,23,3
2021-06-15,total,total,1132,8
2021-06-16,female,00-04,23,0
2021-06-16,female,05-14,80,0
2021-06-16,female,15-34,182,0
2021-06-16,female,35-59,160,1
2021-06-16,female,60-79,40,1
2021-06-16,female,80+,9,0
2021-06-16,female,total,494,2
2021-06-16,male,00-04,28,0
2021-06-16,male,05-14,89,0
2021-06-16,male,15-34,187,0
2021-06-16,male,35-59,162,0
2021-06-16,male,60-79,41,3
2021-06-16,male,80+,9,1
2021-06-16,male,total,516,4
2021-06-16,total,00-04,51,0
2021-06-16,total,05-14,170,0
2021-06-16,total,15-34,369,0
2021-06-16,total,35-59,322,1
2021-06-16,total,60-79,82,4
2021-06-16,total,80+,18,1
2021-06-16,total,total,1012,6
2021-06-17,female,00-04,18,0
2021-06-17,female,05-14,70,0
2021-06-17,female,15-34,157,0
2021-06-17,female,35-59,132,0
2021-06-17,female,60-79,41,0
2021-06-17,female,80+,7,0
2021-06-17,female,total,425,0
2021-06-17,male,00-04,23,0
2021-06-17,male,05-14,78,0
2021-06-17,male,15-34,172,0
2021-06-17,male,35-59,130,1
2021-06-17,male,60-79,36,1
2021-06-17,male,80+,9,0
2021-06-17,male,total,449,2
2021-06-17,total,00-04,41,0
2021-06-17,total,05-14,148,0
2021-06-17,total,15-34,331,0
2021-06-17,total,35-59,264,1
2021-06-17,total,60-79,77,1
2021-06-17,total,80+,16,0
2021-06-17,total,total,878,2
2021-06-18,female,00-04,17,0
2021-06-18,female,05-14,59,0
2021-06-18,female,15-34,128,0
2021-06-18,female,35-59,108,0
2021-06-18,female,60-79,22,1
2021-06-18,female,80+,7,1
2021-06-18,female,total,341,2
2021-06-18,male,00-04,21,0
2021-06-18,male,05-14,65,0
2021-06-18,male,15-34,138,0
2021-06-18,male,35-59,129,0
2021-06-18,male,60-79,25,1
