date,cases,gender
2020-09-16,54.0,female
2020-09-17,76.0,female
2020-09-18,58.0,female
2020-09-19,69.0,female
2020-09-20,24.0,female
2020-09-21,43.0,female
2020-09-22,78.0,female
2020-09-23,63.0,female
2020-09-24,99.0,female
2020-09-25,113.0,female
2020-09-26,82.0,female
2020-09-27,25.0,female
2020-09-28,58.0,female
2020-09-29,101.0,female
2020-09-30,80.0,female
2020-10-01,104.0,female
2020-10-02,102.0,female
2020-10-03,91.0,female
2020-10-04,33.0,female
2020-10-05,96.0,female
2020-10-06,187.0,female
2020-10-07,201.0,female
2020-10-08,193.0,female
2020-10-09,207.0,female
2020-10-10,245.0,female
2020-10-11,91.0,female
2020-10-12,223.0,female
2020-10-13,373.0,female
2020-10-14,408.0,female
2020-10-15,430.0,female
2020-10-16,485.0,female
2020-10-17,407.0,female
2020-10-18,269.0,female
2020-10-19,445.0,female
2020-10-20,815.0,female
2020-10-21,882.0,female
2020-10-22,899.0,female
2020-10-23,1035.0,female
2020-10-24,912.0,female
2020-10-25,578.0,female
2020-10-26,838.0,female
2020-10-27,1348.0,female
2020-10-28,1313.0,female
2020-10-29,996.0,female
2020-10-30,981.0,female
2020-10-31,744.0,female
2020-11-01,289.0,female
2020-11-02,628.0,female
2020-11-03,1085.0,female
2020-11-04,892.0,female
2020-11-05,892.0,female
2020-11-06,891.0,female
2020-11-07,480.0,female
2020-11-08,242.0,female
2020-11-09,587.0,female
2020-11-10,1193.0,female
2020-11-11,1036.0,female
2020-11-12,827.0,female
2020-11-13,922.0,female
2020-11-14,513.0,female
2020-11-15,272.0,female
2020-11-16,771.0,female
2020-11-17,1088.0,female
2020-11-18,1119.0,female
2020-11-19,918.0,female
2020-11-20,904.0,female
2020-11-21,527.0,female
2020-11-22,260.0,female
2020-11-23,732.0,female
2020-11-24,1275.0,female
2020-11-25,955.0,female
2020-11-26,899.0,female
2020-11-27,901.0,female
2020-11-28,590.0,female
2020-11-29,232.0,female
2020-11-30,744.0,female
2020-12-01,1316.0,female
2020-12-02,950.0,female
2020-12-03,1009.0,female
2020-12-04,908.0,female
2020-12-05,579.0,female
2020-12-06,248.0,female
