date,cases,gender
2020-10-08,556.0,female
2020-10-09,713.0,female
2020-10-10,0.0,female
2020-10-11,0.0,female
2020-10-12,1987.0,female
2020-10-13,690.0,female
2020-10-14,1380.0,female
2020-10-15,1249.0,female
2020-10-16,1548.0,female
2020-10-17,0.0,female
2020-10-18,0.0,female
2020-10-19,4375.0,female
2020-10-20,1488.0,female
2020-10-21,2765.0,female
2020-10-22,2648.0,female
2020-10-23,3276.0,female
2020-10-24,0.0,female
2020-10-25,0.0,female
2020-10-26,8816.0,female
2020-10-27,3038.0,female
2020-10-28,4337.0,female
2020-10-29,4782.0,female
2020-10-30,4759.0,female
2020-10-31,0.0,female
2020-11-01,0.0,female
2020-11-02,11473.0,female
2020-11-03,3215.0,female
2020-11-04,5154.0,female
2020-11-05,5268.0,female
2020-11-06,4946.0,female
2020-11-07,0.0,female
2020-11-08,0.0,female
2020-11-09,9200.0,female
2020-11-10,3158.0,female
2020-11-11,4347.0,female
2020-11-12,3654.0,female
2020-11-13,3607.0,female
2020-11-14,0.0,female
2020-11-15,0.0,female
2020-11-16,7066.0,female
2020-11-17,2416.0,female
2020-11-18,3256.0,female
2020-11-19,2647.0,female
2020-11-20,2683.0,female
2020-11-21,0.0,female
2020-11-22,0.0,female
2020-11-23,5272.0,female
2020-11-24,2243.0,female
2020-11-25,2631.0,female
2020-11-26,2408.0,female
2020-11-27,2305.0,female
2020-11-28,0.0,female
2020-11-29,0.0,female
2020-11-30,4748.0,female
2020-12-01,2044.0,female
2020-12-02,2562.0,female
2020-12-03,2438.0,female
2020-12-04,2370.0,female
2020-12-05,0.0,female
2020-12-06,0.0,female
2020-12-07,5342.0,female
2020-12-08,2233.0,female
2020-12-09,2694.0,female
2020-12-10,2728.0,female
2020-12-11,2760.0,female
2020-12-12,0.0,female
2020-12-13,0.0,female
2020-12-14,5802.0,female
2020-12-15,2212.0,female
2020-12-16,2981.0,female
2020-12-17,2696.0,female
2020-12-18,2478.0,female
2020-12-19,0.0,female
2020-12-20,0.0,female
2020-12-21,5377.0,female
2020-12-22,2325.0,female
2020-12-23,2769.0,female
2020-12-24,2629.0,female
2020-12-25,0.0,female
2020-12-26,0.0,female
2020-12-27,0.0,female
2020-12-28,5382.0,female
2020-12-29,0.0,female
2020-12-30,5351.0,female
2020-12-31,2360.0,female
2021-01-01,0.0,female
2021-01-02,0.0,female
2021-01-03,0.0,female
2021-01-04,5176.0,female
2021-01-05,2128.0,female
2021-01-06,2681.0,female
2021-01-07,2177.0,female
2021-01-08,1769.0,female
2021-01-09,0.0,female
