date,gender,age_group,cases,deaths
2021-06-18,male,70-79,38,
2021-06-18,male,80-89,14,
2021-06-18,male,90+,8,
2021-06-18,male,total,1242,
2021-06-18,total,00-09,211,
2021-06-18,total,10-19,464,
2021-06-18,total,20-29,518,
2021-06-18,total,30-39,426,
2021-06-18,total,40-49,342,
2021-06-18,total,50-59,268,
2021-06-18,total,60-69,200,
2021-06-18,total,70-79,85,
2021-06-18,total,80-89,46,
2021-06-18,total,90+,34,
2021-06-18,total,total,2596,
2021-06-19,female,00-09,42,
2021-06-19,female,10-19,150,
2021-06-19,female,20-29,139,
2021-06-19,female,30-39,128,
2021-06-19,female,40-49,122,
2021-06-19,female,50-59,76,
2021-06-19,female,60-69,40,
2021-06-19,female,70-79,21,
2021-06-19,female,80-89,12,
2021-06-19,female,90+,10,
2021-06-19,female,total,741,
2021-06-19,male,00-09,34,
2021-06-19,male,10-19,122,
2021-06-19,male,20-29,152,
2021-06-19,male,30-39,119,
2021-06-19,male,40-49,100,
2021-06-19,male,50-59,85,
2021-06-19,male,60-69,41,
2021-06-19,male,70-79,24,
2021-06-19,male,80-89,11,
2021-06-19,male,90+,7,
2021-06-19,male,total,695,
2021-06-19,total,00-09,76,
2021-06-19,total,10-19,274,
2021-06-19,total,20-29,294,
2021-06-19,total,30-39,248,
2021-06-19,total,40-49,222,
2021-06-19,total,50-59,161,
2021-06-19,total,60-69,81,
2021-06-19,total,70-79,45,
2021-06-19,total,80-89,23,
2021-06-19,total,90+,17,
2021-06-19,total,total,1442,
2021-06-20,female,00-09,7,
2021-06-20,female,10-19,27,
2021-06-20,female,20-29,36,
2021-06-20,female,30-39,45,
2021-06-20,female,40-49,24,
2021-06-20,female,50-59,20,
2021-06-20,female,60-69,12,
2021-06-20,female,70-79,7,
2021-06-20,female,80-89,11,
2021-06-20,female,90+,10,
2021-06-20,female,total,199,
2021-06-20,male,00-09,8,
2021-06-20,male,10-19,21,
2021-06-20,male,20-29,36,
2021-06-20,male,30-39,33,
2021-06-20,male,40-49,31,
2021-06-20,male,50-59,26,
2021-06-20,male,60-69,16,
2021-06-20,male,70-79,6,
2021-06-20,male,80-89,7,
2021-06-20,male,90+,0,
2021-06-20,male,total,184,
2021-06-20,total,00-09,15,
2021-06-20,total,10-19,48,
2021-06-20,total,20-29,72,
2021-06-20,total,30-39,79,
2021-06-20,total,40-49,55,
2021-06-20,total,50-59,46,
2021-06-20,total,60-69,28,
2021-06-20,total,70-79,13,
2021-06-20,total,80-89,18,
2021-06-20,total,90+,10,
2021-06-20,total,total,384,
2021-06-21,female,00-09,81,
2021-06-21,female,10-19,215,
2021-06-21,female,20-29,289,
2021-06-21,female,30-39,228,
2021-06-21,female,40-49,231,
2021-06-21,female,50-59,135,
2021-06-21,female,60-69,101,
2021-06-21,female,70-79,52,
2021-06-21,female,80-89,36,
2021-06-21,female,90+,17,
2021-06-21,female,total,1386,
2021-06-21,male,00-09,100,
2021-06-21,male,10-19,199,
2021-06-21,male,20-29,264,
2021-06-21,male,30-39,204,
2021-06-21,male,40-49,220,
2021-06-21,male,50-59,150,
2021-06-21,male,60-69,93,
2021-06-21,male,70-79,54,
2021-06-21,male,80-89,18,
2021-06-21,male,90+,9,
2021-06-21,male,total,1311,
2021-06-21,total,00-09,183,
2021-06-21,total,10-19,423,
2021-06-21,total,20-29,555,
2021-06-21,total,30-39,434,
2021-06-21,total,40-49,452,
2021-06-21,total,50-59,285,
2021-06-21,total,60-69,194,
2021-06-21,total,70-79,106,
2021-06-21,total,80-89,54,
2021-06-21,total,90+,26,
2021-06-21,total,total,2713,
2021-06-22,female,00-09,85,
2021-06-22,female,10-19,148,
2021-06-22,female,20-29,188,
2021-06-22,female,30-39,197,
2021-06-22,female,40-49,168,
2021-06-22,female,50-59,127,
2021-06-22,female,60-69,74,
2021-06-22,female,70-79,39,
2021-06-22,female,80-89,23,
2021-06-22,female,90+,12,
2021-06-22,female,total,1064,
2021-06-22,male,00-09,75,
2021-06-22,male,10-19,187,
2021-06-22,male,20-29,201,
2021-06-22,male,30-39,163,
2021-06-22,male,40-49,143,
2021-06-22,male,50-59,111,
2021-06-22,male,60-69,63,
2021-06-22,male,70-79,40,
2021-06-22,male,80-89,16,
2021-06-22,male,90+,3,
2021-06-22,male,total,1003,
2021-06-22,total,00-09,163,
2021-06-22,total,10-19,338,
2021-06-22,total,20-29,391,
2021-06-22,total,30-39,361,
2021-06-22,total,40-49,311,
2021-06-22,total,50-59,238,
2021-06-22,total,60-69,138,
2021-06-22,total,70-79,80,
2021-06-22,total,80-89,40,
2021-06-22,total,90+,15,
2021-06-22,total,total,2079,
2021-06-23,female,00-09,69,
2021-06-23,female,10-19,162,
2021-06-23,female,20-29,201,
2021-06-23,female,30-39,180,
2021-06-23,female,40-49,137,
2021-06-23,female,50-59,107,
2021-06-23,female,60-69,75,
2021-06-23,female,70-79,38,
2021-06-23,female,80-89,18,
2021-06-23,female,90+,13,
2021-06-23,female,total,1000,
2021-06-23,male,00-09,55,
2021-06-23,male,10-19,175,
2021-06-23,male,20-29,272,
2021-06-23,male,30-39,160,
2021-06-23,male,40-49,91,
2021-06-23,male,50-59,85,
2021-06-23,male,60-69,66,
2021-06-23,male,70-79,31,
2021-06-23,male,80-89,22,
2021-06-23,male,90+,7,
2021-06-23,male,total,965,
2021-06-23,total,00-09,125,
2021-06-23,total,10-19,341,
2021-06-23,total,20-29,474,
2021-06-23,total,30-39,342,
2021-06-23,total,40-49,230,
2021-06-23,total,50-59,193,
2021-06-23,total,60-69,141,
2021-06-23,total,70-79,69,
2021-06-23,total,80-89,40,
2021-06-23,total,90+,20,
2021-06-23,total,total,1986,
2021-06-24,female,00-09,71,
2021-06-24,female,10-19,170,
2021-06-24,female,20-29,222,
2021-06-24,female,30-39,191,
2021-06-24,female,40-49,134,
2021-06-24,female,50-59,106,
2021-06-24,female,60-69,70,
2021-06-24,female,70-79,25,
2021-06-24,female,80-89,28,
2021-06-24,female,90+,6,
2021-06-24,female,total,1024,
2021-06-24,male,00-09,61,
2021-06-24,male,10-19,193,
2021-06-24,male,20-29,185,
2021-06-24,male,30-39,161,
2021-06-24,male,40-49,134,
2021-06-24,male,50-59,106,
2021-06-24,male,60-69,55,
2021-06-24,male,70-79,31,
2021-06-24,male,80-89,15,
2021-06-24,male,90+,5,
2021-06-24,male,total,946,
2021-06-24,total,00-09,133,
2021-06-24,total,10-19,367,
2021-06-24,total,20-29,410,
2021-06-24,total,30-39,355,
2021-06-24,total,40-49,268,
2021-06-24,total,50-59,213,
2021-06-24,total,60-69,125,
2021-06-24,total,70-79,57,
2021-06-24,total,80-89,43,
2021-06-24,total,90+,11,
2021-06-24,total,total,1983,
2021-06-25,female,00-09,75,
2021-06-25,female,10-19,195,
2021-06-25,female,20-29,236,
2021-06-25,female,30-39,198,
2021-06-25,female,40-49,144,
2021-06-25,female,50-59,131,
2021-06-25,female,60-69,53,
2021-06-25,female,70-79,49,
2021-06-25,female,80-89,24,
2021-06-25,female,90+,12,
2021-06-25,female,total,1117,
2021-06-25,male,00-09,74,
2021-06-25,male,10-19,183,
2021-06-25,male,20-29,224,
2021-06-25,male,30-39,163,
2021-06-25,male,40-49,142,
2021-06-25,male,50-59,125,
2021-06-25,male,60-69,47,
2021-06-25,male,70-79,35,
2021-06-25,male,80-89,9,
2021-06-25,male,90+,3,
2021-06-25,male,total,1007,
2021-06-25,total,00-09,151,
2021-06-25,total,10-19,387,
2021-06-25,total,20-29,462,
2021-06-25,total,30-39,362,
2021-06-25,total,40-49,286,
2021-06-25,total,50-59,256,
2021-06-25,total,60-69,100,
2021-06-25,total,70-79,84,
2021-06-25,total,80-89,33,
2021-06-25,total,90+,15,
2021-06-25,total,total,2139,
2021-06-26,female,00-09,41,
2021-06-26,female,10-19,117,
2021-06-26,female,20-29,161,
2021-06-26,female,30-39,119,
2021-06-26,female,40-49,96,
2021-06-26,female,50-59,76,
2021-06-26,female,60-69,43,
2021-06-26,female,70-79,16,
2021-06-26,female,80-89,19,
2021-06-26,female,90+,9,
2021-06-26,female,total,699,
2021-06-26,male,00-09,31,
2021-06-26,male,10-19,112,
2021-06-26,male,20-29,146,
2021-06-26,male,30-39,106,
2021-06-26,male,40-49,77,
2021-06-26,male,50-59,67,
2021-06-26,male,60-69,30,
2021-06-26,male,70-79,30,
2021-06-26,male,80-89,6,
2021-06-26,male,90+,3,
2021-06-26,male,total,608,
2021-06-26,total,00-09,73,
2021-06-26,total,10-19,229,
2021-06-26,total,20-29,309,
2021-06-26,total,30-39,226,
2021-06-26,total,40-49,173,
2021-06-26,total,50-59,143,
2021-06-26,total,60-69,73,
2021-06-26,total,70-79,46,
2021-06-26,total,80-89,25,
2021-06-26,total,90+,12,
2021-06-26,total,total,1311,
2021-06-27,female,00-09,12,
2021-06-27,female,10-19,34,
2021-06-27,female,20-29,57,
2021-06-27,female,30-39,38,
2021-06-27,female,40-49,29,
2021-06-27,female,50-59,20,
2021-06-27,female,60-69,7,
2021-06-27,female,70-79,5,
2021-06-27,female,80-89,10,
2021-06-27,female,90+,6,
2021-06-27,female,total,218,
2021-06-27,male,00-09,16,
2021-06-27,male,10-19,32,
2021-06-27,male,20-29,47,
2021-06-27,male,30-39,45,
2021-06-27,male,40-49,25,
2021-06-27,male,50-59,18,
2021-06-27,male,60-69,10,
2021-06-27,male,70-79,9,
2021-06-27,male,80-89,4,
2021-06-27,male,90+,1,
2021-06-27,male,total,207,
2021-06-27,total,00-09,28,
2021-06-27,total,10-19,67,
2021-06-27,total,20-29,105,
2021-06-27,total,30-39,84,
2021-06-27,total,40-49,54,
2021-06-27,total,50-59,38,
2021-06-27,total,60-69,17,
2021-06-27,total,70-79,14,
2021-06-27,total,80-89,14,
2021-06-27,total,90+,7,
2021-06-27,total,total,428,
2021-06-28,female,00-09,54,
2021-06-28,female,10-19,232,
2021-06-28,female,20-29,376,
2021-06-28,female,30-39,249,
2021-06-28,female,40-49,216,
2021-06-28,female,50-59,149,
2021-06-28,female,60-69,70,
2021-06-28,female,70-79,42,
2021-06-28,female,80-89,21,
2021-06-28,female,90+,14,
2021-06-28,female,total,1423,
2021-06-28,male,00-09,90,
2021-06-28,male,10-19,215,
2021-06-28,male,20-29,360,
2021-06-28,male,30-39,250,
2021-06-28,male,40-49,204,
2021-06-28,male,50-59,141,
2021-06-28,male,60-69,98,
2021-06-28,male,70-79,33,
2021-06-28,male,80-89,22,
2021-06-28,male,90+,7,
2021-06-28,male,total,1420,
2021-06-28,total,00-09,146,
2021-06-28,total,10-19,453,
2021-06-28,total,20-29,739,
2021-06-28,total,30-39,500,
2021-06-28,total,40-49,423,
2021-06-28,total,50-59,293,
2021-06-28,total,60-69,168,
2021-06-28,total,70-79,75,
2021-06-28,total,80-89,43,
2021-06-28,total,90+,21,
2021-06-28,total,total,2861,
2021-06-29,female,00-09,61,
2021-06-29,female,10-19,216,
2021-06-29,female,20-29,349,
2021-06-29,female,30-39,231,
2021-06-29,female,40-49,152,
2021-06-29,female,50-59,117,
2021-06-29,female,60-69,61,
2021-06-29,female,70-79,40,
2021-06-29,female,80-89,25,
2021-06-29,female,90+,11,
2021-06-29,female,total,1263,
2021-06-29,male,00-09,63,
2021-06-29,male,10-19,162,
2021-06-29,male,20-29,305,
2021-06-29,male,30-39,197,
2021-06-29,male,40-49,152,
2021-06-29,male,50-59,107,
2021-06-29,male,60-69,52,
2021-06-29,male,70-79,25,
2021-06-29,male,80-89,14,
2021-06-29,male,90+,5,
2021-06-29,male,total,1085,
2021-06-29,total,00-09,127,
2021-06-29,total,10-19,381,
2021-06-29,total,20-29,658,
2021-06-29,total,30-39,430,
2021-06-29,total,40-49,305,
2021-06-29,total,50-59,225,
2021-06-29,total,60-69,113,
2021-06-29,total,70-79,65,
2021-06-29,total,80-89,39,
2021-06-29,total,90+,16,
2021-06-29,total,total,2362,
2021-06-30,female,00-09,59,
2021-06-30,female,10-19,271,
2021-06-30,female,20-29,377,
2021-06-30,female,30-39,241,
2021-06-30,female,40-49,173,
2021-06-30,female,50-59,145,
2021-06-30,female,60-69,58,
2021-06-30,female,70-79,40,
2021-06-30,female,80-89,28,
2021-06-30,female,90+,10,
2021-06-30,female,total,1402,
2021-06-30,male,00-09,64,
2021-06-30,male,10-19,215,
2021-06-30,male,20-29,427,
2021-06-30,male,30-39,250,
2021-06-30,male,40-49,157,
2021-06-30,male,50-59,132,
2021-06-30,male,60-69,66,
2021-06-30,male,70-79,28,
2021-06-30,male,80-89,19,
2021-06-30,male,90+,11,
2021-06-30,male,total,1370,
2021-06-30,total,00-09,124,
2021-06-30,total,10-19,489,
2021-06-30,total,20-29,811,
2021-06-30,total,30-39,492,
2021-06-30,total,40-49,331,
2021-06-30,total,50-59,280,
2021-06-30,total,60-69,125,
2021-06-30,total,70-79,69,
2021-06-30,total,80-89,47,
2021-06-30,total,90+,21,
2021-06-30,total,total,2791,
2021-07-01,female,00-09,73,
2021-07-01,female,10-19,234,
2021-07-01,female,20-29,383,
2021-07-01,female,30-39,227,
2021-07-01,female,40-49,173,
2021-07-01,female,50-59,112,
2021-07-01,female,60-69,77,
2021-07-01,female,70-79,31,
2021-07-01,female,80-89,15,
2021-07-01,female,90+,12,
2021-07-01,female,total,1337,
2021-07-01,male,00-09,67,
2021-07-01,male,10-19,225,
2021-07-01,male,20-29,459,
2021-07-01,male,30-39,221,
2021-07-01,male,40-49,160,
2021-07-01,male,50-59,101,
2021-07-01,male,60-69,80,
2021-07-01,male,70-79,30,
2021-07-01,male,80-89,8,
2021-07-01,male,90+,3,
2021-07-01,male,total,1354,
2021-07-01,total,00-09,141,
2021-07-01,total,10-19,463,
2021-07-01,total,20-29,850,
2021-07-01,total,30-39,448,
2021-07-01,total,40-49,333,
2021-07-01,total,50-59,215,
2021-07-01,total,60-69,157,
2021-07-01,total,70-79,61,
2021-07-01,total,80-89,23,
2021-07-01,total,90+,15,
2021-07-01,total,total,2707,
2021-07-02,female,00-09,61,
2021-07-02,female,10-19,340,
2021-07-02,female,20-29,446,
2021-07-02,female,30-39,276,
2021-07-02,female,40-49,195,
2021-07-02,female,50-59,160,
2021-07-02,female,60-69,82,
2021-07-02,female,70-79,37,
2021-07-02,female,80-89,16,
2021-07-02,female,90+,7,
2021-07-02,female,total,1620,
2021-07-02,male,00-09,62,
2021-07-02,male,10-19,292,
2021-07-02,male,20-29,457,
2021-07-02,male,30-39,250,
2021-07-02,male,40-49,169,
2021-07-02,male,50-59,117,
2021-07-02,male,60-69,88,
2021-07-02,male,70-79,37,
2021-07-02,male,80-89,24,
2021-07-02,male,90+,5,
2021-07-02,male,total,1502,
2021-07-02,total,00-09,131,
2021-07-02,total,10-19,637,
2021-07-02,total,20-29,910,
2021-07-02,total,30-39,528,
2021-07-02,total,40-49,366,
2021-07-02,total,50-59,277,
2021-07-02,total,60-69,170,
2021-07-02,total,70-79,75,
2021-07-02,total,80-89,40,
2021-07-02,total,90+,12,
2021-07-02,total,total,3148,
2021-07-03,female,00-09,34,
2021-07-03,female,10-19,225,
2021-07-03,female,20-29,358,
2021-07-03,female,30-39,173,
2021-07-03,female,40-49,116,
2021-07-03,female,50-59,96,
2021-07-03,female,60-69,43,
2021-07-03,female,70-79,24,
2021-07-03,female,80-89,16,
2021-07-03,female,90+,8,
2021-07-03,female,total,1093,
2021-07-03,male,00-09,51,
2021-07-03,male,10-19,184,
2021-07-03,male,20-29,362,
2021-07-03,male,30-39,190,
2021-07-03,male,40-49,123,
2021-07-03,male,50-59,77,
2021-07-03,male,60-69,53,
2021-07-03,male,70-79,23,
2021-07-03,male,80-89,6,
2021-07-03,male,90+,4,
2021-07-03,male,total,1074,
2021-07-03,total,00-09,86,
2021-07-03,total,10-19,414,
2021-07-03,total,20-29,725,
2021-07-03,total,30-39,364,
2021-07-03,total,40-49,241,
2021-07-03,total,50-59,174,
2021-07-03,total,60-69,96,
2021-07-03,total,70-79,47,
2021-07-03,total,80-89,22,
2021-07-03,total,90+,12,
2021-07-03,total,total,2182,
2021-07-04,female,00-09,12,
2021-07-04,female,10-19,72,
2021-07-04,female,20-29,124,
2021-07-04,female,30-39,64,
2021-07-04,female,40-49,53,
2021-07-04,female,50-59,28,
2021-07-04,female,60-69,20,
2021-07-04,female,70-79,15,
2021-07-04,female,80-89,6,
2021-07-04,female,90+,5,
2021-07-04,female,total,401,
2021-07-04,male,00-09,25,
2021-07-04,male,10-19,70,
2021-07-04,male,20-29,96,
2021-07-04,male,30-39,66,
2021-07-04,male,40-49,36,
2021-07-04,male,50-59,31,
2021-07-04,male,60-69,16,
2021-07-04,male,70-79,5,
2021-07-04,male,80-89,5,
2021-07-04,male,90+,1,
2021-07-04,male,total,351,
2021-07-04,total,00-09,37,
2021-07-04,total,10-19,142,
2021-07-04,total,20-29,223,
2021-07-04,total,30-39,130,
2021-07-04,total,40-49,89,
2021-07-04,total,50-59,59,
2021-07-04,total,60-69,36,
2021-07-04,total,70-79,20,
2021-07-04,total,80-89,11,
2021-07-04,total,90+,6,
2021-07-04,total,total,755,
2021-07-05,female,00-09,85,
2021-07-05,female,10-19,451,
2021-07-05,female,20-29,675,
2021-07-05,female,30-39,359,
2021-07-05,female,40-49,319,
2021-07-05,female,50-59,244,
2021-07-05,female,60-69,105,
2021-07-05,female,70-79,55,
2021-07-05,female,80-89,22,
2021-07-05,female,90+,7,
2021-07-05,female,total,2324,
2021-07-05,male,00-09,100,
2021-07-05,male,10-19,387,
2021-07-05,male,20-29,692,
2021-07-05,male,30-39,409,
2021-07-05,male,40-49,236,
2021-07-05,male,50-59,216,
2021-07-05,male,60-69,113,
2021-07-05,male,70-79,52,
2021-07-05,male,80-89,22,
2021-07-05,male,90+,7,
2021-07-05,male,total,2236,
2021-07-05,total,00-09,189,
2021-07-05,total,10-19,849,
2021-07-05,total,20-29,1379,
2021-07-05,total,30-39,773,
2021-07-05,total,40-49,556,
2021-07-05,total,50-59,462,
2021-07-05,total,60-69,222,
2021-07-05,total,70-79,107,
2021-07-05,total,80-89,44,
2021-07-05,total,90+,14,
2021-07-05,total,total,4599,
2021-07-06,female,00-09,73,
2021-07-06,female,10-19,374,
2021-07-06,female,20-29,586,
2021-07-06,female,30-39,341,
2021-07-06,female,40-49,240,
2021-07-06,female,50-59,155,
2021-07-06,female,60-69,91,
2021-07-06,female,70-79,32,
2021-07-06,female,80-89,32,
2021-07-06,female,90+,8,
2021-07-06,female,total,1932,
2021-07-06,male,00-09,64,
2021-07-06,male,10-19,369,
2021-07-06,male,20-29,609,
2021-07-06,male,30-39,364,
2021-07-06,male,40-49,236,
2021-07-06,male,50-59,149,
2021-07-06,male,60-69,64,
2021-07-06,male,70-79,38,
2021-07-06,male,80-89,15,
2021-07-06,male,90+,4,
2021-07-06,male,total,1912,
2021-07-06,total,00-09,140,
2021-07-06,total,10-19,754,
2021-07-06,total,20-29,1200,
2021-07-06,total,30-39,710,
2021-07-06,total,40-49,477,
2021-07-06,total,50-59,304,
2021-07-06,total,60-69,156,
2021-07-06,total,70-79,70,
2021-07-06,total,80-89,47,
2021-07-06,total,90+,12,
2021-07-06,total,total,3872,
2021-07-07,female,00-09,84,
2021-07-07,female,10-19,433,
2021-07-07,female,20-29,717,
2021-07-07,female,30-39,368,
2021-07-07,female,40-49,291,
2021-07-07,female,50-59,196,
2021-07-07,female,60-69,97,
2021-07-07,female,70-79,47,
2021-07-07,female,80-89,22,
2021-07-07,female,90+,21,
2021-07-07,female,total,2276,
2021-07-07,male,00-09,81,
2021-07-07,male,10-19,408,
2021-07-07,male,20-29,760,
2021-07-07,male,30-39,425,
2021-07-07,male,40-49,229,
2021-07-07,male,50-59,171,
2021-07-07,male,60-69,86,
2021-07-07,male,70-79,44,
2021-07-07,male,80-89,18,
2021-07-07,male,90+,6,
2021-07-07,male,total,2230,
2021-07-07,total,00-09,167,
2021-07-07,total,10-19,848,
2021-07-07,total,20-29,1481,
2021-07-07,total,30-39,795,
2021-07-07,total,40-49,521,
2021-07-07,total,50-59,369,
2021-07-07,total,60-69,185,
2021-07-07,total,70-79,93,
2021-07-07,total,80-89,40,
2021-07-07,total,90+,27,
2021-07-07,total,total,4528,
2021-07-08,female,00-09,75,
2021-07-08,female,10-19,467,
2021-07-08,female,20-29,761,
2021-07-08,female,30-39,374,
2021-07-08,female,40-49,267,
2021-07-08,female,50-59,185,
2021-07-08,female,60-69,78,
2021-07-08,female,70-79,47,
2021-07-08,female,80-89,18,
2021-07-08,female,90+,13,
2021-07-08,female,total,2286,
2021-07-08,male,00-09,68,
2021-07-08,male,10-19,381,
2021-07-08,male,20-29,821,
2021-07-08,male,30-39,445,
2021-07-08,male,40-49,234,
2021-07-08,male,50-59,145,
2021-07-08,male,60-69,74,
2021-07-08,male,70-79,44,
2021-07-08,male,80-89,17,
2021-07-08,male,90+,7,
2021-07-08,male,total,2236,
2021-07-08,total,00-09,146,
2021-07-08,total,10-19,853,
2021-07-08,total,20-29,1587,
2021-07-08,total,30-39,824,
2021-07-08,total,40-49,502,
2021-07-08,total,50-59,331,
2021-07-08,total,60-69,152,
2021-07-08,total,70-79,92,
2021-07-08,total,80-89,35,
2021-07-08,total,90+,20,
2021-07-08,total,total,4543,
2021-07-09,female,00-09,91,
2021-07-09,female,10-19,545,
2021-07-09,female,20-29,751,
2021-07-09,female,30-39,405,
2021-07-09,female,40-49,287,
2021-07-09,female,50-59,209,
2021-07-09,female,60-69,110,
2021-07-09,female,70-79,57,
2021-07-09,female,80-89,36,
2021-07-09,female,90+,11,
2021-07-09,female,total,2502,
2021-07-09,male,00-09,96,
2021-07-09,male,10-19,461,
2021-07-09,male,20-29,847,
2021-07-09,male,30-39,488,
2021-07-09,male,40-49,242,
2021-07-09,male,50-59,194,
2021-07-09,male,60-69,103,
2021-07-09,male,70-79,67,
2021-07-09,male,80-89,21,
2021-07-09,male,90+,5,
2021-07-09,male,total,2524,
2021-07-09,total,00-09,192,
2021-07-09,total,10-19,1012,
2021-07-09,total,20-29,1606,
2021-07-09,total,30-39,900,
2021-07-09,total,40-49,530,
2021-07-09,total,50-59,403,
2021-07-09,total,60-69,215,
2021-07-09,total,70-79,124,
2021-07-09,total,80-89,57,
2021-07-09,total,90+,16,
2021-07-09,total,total,5055,
2021-07-10,female,00-09,83,
2021-07-10,female,10-19,379,
2021-07-10,female,20-29,513,
2021-07-10,female,30-39,285,
2021-07-10,female,40-49,194,
2021-07-10,female,50-59,162,
2021-07-10,female,60-69,70,
2021-07-10,female,70-79,25,
2021-07-10,female,80-89,17,
2021-07-10,female,90+,13,
2021-07-10,female,total,1744,
2021-07-10,male,00-09,64,
2021-07-10,male,10-19,368,
2021-07-10,male,20-29,556,
2021-07-10,male,30-39,314,
2021-07-10,male,40-49,186,
2021-07-10,male,50-59,147,
2021-07-10,male,60-69,62,
2021-07-10,male,70-79,34,
2021-07-10,male,80-89,10,
2021-07-10,male,90+,4,
2021-07-10,male,total,1747,
2021-07-10,total,00-09,150,
2021-07-10,total,10-19,753,
2021-07-10,total,20-29,1076,
2021-07-10,total,30-39,602,
2021-07-10,total,40-49,381,
2021-07-10,total,50-59,309,
2021-07-10,total,60-69,134,
2021-07-10,total,70-79,60,
2021-07-10,total,80-89,27,
2021-07-10,total,90+,17,
2021-07-10,total,total,3514,
2021-07-11,female,00-09,17,
2021-07-11,female,10-19,137,
2021-07-11,female,20-29,204,
2021-07-11,female,30-39,101,
2021-07-11,female,40-49,73,
2021-07-11,female,50-59,45,
2021-07-11,female,60-69,18,
2021-07-11,female,70-79,13,
2021-07-11,female,80-89,12,
2021-07-11,female,90+,6,
2021-07-11,female,total,626,
2021-07-11,male,00-09,23,
2021-07-11,male,10-19,94,
2021-07-11,male,20-29,189,
2021-07-11,male,30-39,120,
2021-07-11,male,40-49,73,
2021-07-11,male,50-59,48,
2021-07-11,male,60-69,28,
2021-07-11,male,70-79,17,
2021-07-11,male,80-89,8,
2021-07-11,male,90+,1,
2021-07-11,male,total,603,
2021-07-11,total,00-09,40,
2021-07-11,total,10-19,234,
2021-07-11,total,20-29,401,
2021-07-11,total,30-39,224,
2021-07-11,total,40-49,147,
2021-07-11,total,50-59,93,
2021-07-11,total,60-69,46,
2021-07-11,total,70-79,30,
2021-07-11,total,80-89,20,
2021-07-11,total,90+,7,
2021-07-11,total,total,1244,
2021-07-12,female,00-09,134,
2021-07-12,female,10-19,867,
2021-07-12,female,20-29,1284,
2021-07-12,female,30-39,755,
2021-07-12,female,40-49,522,
2021-07-12,female,50-59,357,
2021-07-12,female,60-69,166,
2021-07-12,female,70-79,84,
2021-07-12,female,80-89,52,
2021-07-12,female,90+,16,
2021-07-12,female,total,4237,
2021-07-12,male,00-09,155,
2021-07-12,male,10-19,808,
2021-07-12,male,20-29,1362,
2021-07-12,male,30-39,786,
2021-07-12,male,40-49,509,
2021-07-12,male,50-59,348,
2021-07-12,male,60-69,170,
2021-07-12,male,70-79,65,
2021-07-12,male,80-89,37,
2021-07-12,male,90+,9,
2021-07-12,male,total,4251,
2021-07-12,total,00-09,293,
2021-07-12,total,10-19,1689,
2021-07-12,total,20-29,2660,
2021-07-12,total,30-39,1551,
2021-07-12,total,40-49,1033,
2021-07-12,total,50-59,706,
2021-07-12,total,60-69,336,
2021-07-12,total,70-79,150,
2021-07-12,total,80-89,89,
2021-07-12,total,90+,25,
2021-07-12,total,total,8534,
2021-07-13,female,00-09,160,
2021-07-13,female,10-19,931,
2021-07-13,female,20-29,1461,
2021-07-13,female,30-39,710,
2021-07-13,female,40-49,452,
2021-07-13,female,50-59,345,
2021-07-13,female,60-69,151,
2021-07-13,female,70-79,66,
2021-07-13,female,80-89,47,
2021-07-13,female,90+,23,
2021-07-13,female,total,4347,
2021-07-13,male,00-09,150,
2021-07-13,male,10-19,838,
2021-07-13,male,20-29,1535,
2021-07-13,male,30-39,789,
2021-07-13,male,40-49,471,
2021-07-13,male,50-59,339,
2021-07-13,male,60-69,140,
2021-07-13,male,70-79,67,
2021-07-13,male,80-89,31,
2021-07-13,male,90+,6,
2021-07-13,male,total,4367,
2021-07-13,total,00-09,320,
2021-07-13,total,10-19,1788,
2021-07-13,total,20-29,3012,
2021-07-13,total,30-39,1507,
2021-07-13,total,40-49,926,
2021-07-13,total,50-59,688,
2021-07-13,total,60-69,291,
2021-07-13,total,70-79,133,
2021-07-13,total,80-89,78,
2021-07-13,total,90+,29,
2021-07-13,total,total,8777,
2021-07-14,female,00-09,45,
2021-07-14,female,10-19,235,
2021-07-14,female,20-29,519,
2021-07-14,female,30-39,194,
2021-07-14,female,40-49,130,
2021-07-14,female,50-59,72,
2021-07-14,female,60-69,26,
2021-07-14,female,70-79,22,
2021-07-14,female,80-89,13,
2021-07-14,female,90+,3,
2021-07-14,female,total,1260,
2021-07-14,male,00-09,33,
2021-07-14,male,10-19,184,
2021-07-14,male,20-29,565,
2021-07-14,male,30-39,251,
2021-07-14,male,40-49,131,
2021-07-14,male,50-59,67,
2021-07-14,male,60-69,28,
2021-07-14,male,70-79,23,
2021-07-14,male,80-89,11,
2021-07-14,male,90+,5,
2021-07-14,male,total,1298,
2021-07-14,total,00-09,80,
2021-07-14,total,10-19,427,
2021-07-14,total,20-29,1097,
2021-07-14,total,30-39,450,
2021-07-14,total,40-49,266,
2021-07-14,total,50-59,140,
2021-07-14,total,60-69,54,
2021-07-14,total,70-79,45,
2021-07-14,total,80-89,24,
2021-07-14,total,90+,8,
2021-07-14,total,total,2592,
2021-07-15,female,00-09,174,
2021-07-15,female,10-19,1335,
2021-07-15,female,20-29,2227,
2021-07-15,female,30-39,1178,
2021-07-15,female,40-49,781,
2021-07-15,female,50-59,538,
2021-07-15,female,60-69,254,
2021-07-15,female,70-79,101,
2021-07-15,female,80-89,52,
2021-07-15,female,90+,20,
